round,rank,shpNm,sido,sigungu,addr,autoManual,lat,lot,ltShpId
1225,1,신천하명당,충남,예산군,충남 예산군 발연로 1 이마트 24 내,자동,36.698784,126.829594,14410034
1225,1,복권명당,경북,경산시,경북 경산시 경안로 214,자동,35.826538,128.73688,14700032
1225,1,지에스(GS25)뉴양산혜인점,경남,양산시,경남 양산시 웅상대로 955 GS편의점,자동,35.384576,129.15503,14840317
1225,1,빙그레 돈벼락 맞는곳,경남,김해시,경남 김해시 김해대로 910 좌측 복권판매점,수동,35.293264,128.782964,14830034
1226,1,팡팡로또 중랑점,서울,중랑구,서울 중랑구 망우로66길 10 1층 102호,수동,37.599094,127.09942,11141525
1226,1,복권나라,서울,광진구,서울 광진구 동일로24길 68,자동,37.542868,127.06865,11190051
1226,1,거봉마트(원고개시장),대구,서구,대구 서구 북비산로 310,자동,35.879259,128.56724,12700152
1226,1,노다지로또,인천,서구,인천 서구 완정로 179 검단제이원빌딩 108호,자동,37.602279,126.65651,12810172
1226,1,드림,광주,광산구,광주 광산구 선운로20번길 64 104호,수동,35.146542,126.77744,12920003
1226,1,보람복권방,울산,남구,울산 남구 화합로194번길 18-1 1층,자동,35.541854,129.34156,13100065
1226,1,복권나라,경기,포천시,경기 포천시 죽엽산로35번길 1,자동,37.826891,127.15272,14110329
1226,1,교통카드충전소,경기,용인시 처인구,경기 용인시 처인구 명지로 31 가판점,자동,37.233214,127.1889,14130141
1226,1,행운을주는로또판매점,경기,안산시 단원구,경기 안산시 단원구 초지로 90 태영프라자111호,자동,37.306737,126.81511,14110435
1226,1,로또명당상동점,경기,부천시,경기 부천시 송내대로265번길 17 효성프라자108호,자동,37.506865,126.75796,14110032
1227,1,행운의집,서울,강동구,서울 강동구 구천면로 222,자동,37.540627,127.12939,11190006
1227,1,진흥수퍼,서울,강남구,서울 강남구 논현로150길 31,자동,37.519838,127.03092,11100323
1227,1,복권명당,대구,수성구,대구 수성구 들안로 243,자동,35.851742,128.61664,12700319
1227,1,복권명당(서부점),대구,달서구,대구 달서구 월배로 452,자동,35.833618,128.55478,12700079
1227,1,홍이복권방,인천,서구,인천 서구 중봉대로 759 D동 101호(경서동),자동,37.547596,126.64983,12840371
1227,1,왕대박복권편의점,인천,부평구,인천 부평구 동수천로 108 1층,수동,37.495124,126.73707,12890056
1227,1,로또편의점,대전,유성구,대전 유성구 진잠로 146 교촌빌딩,자동,36.303307,127.31761,13020005
1227,1,로또복권방,대전,서구,대전 서구 갈마중로 28,자동,36.347532,127.37245,13010044
1227,1,해피마트,경기,의왕시,경기 의왕시 부곡중앙로 3-2 의왕역로터리앞,자동,37.321184,126.94929,14100189
1227,1,마이더스로또복권방,경기,안양시 동안구,경기 안양시 동안구 안양판교로 12-2,수동,37.400843,126.97768,14110255
1227,1,복이 데굴데굴,경남,통영시,경남 통영시 안정로 779 102호,반자동,34.945473,128.41327,14840592
1228,1,감만정보통신,부산,남구,부산 남구 우암로 150 복권판매점,자동,35.123599,129.08018,12600345
1228,1,일등복권방,부산,남구,부산 남구 고동골로 3,자동,35.137368,129.07094,12640253
1228,1,나라복권,인천,남동구,인천 남동구 인주대로676번길 22 상가동 101호,자동,37.448388,126.71194,12840220
1228,1,복돼지복권방,경기,화성시,경기 화성시 3.1만세로 43,자동,37.082827,126.81873,14110478
1228,1,바른,경기,하남시,경기 하남시 신장로 68,자동,37.535698,127.21004,14120143
1228,1,돈벼락,경기,군포시,경기 군포시 금당로 112 101호(당동),자동,37.355865,126.94331,14140618
1228,1,이마트24 백석동문점,경기,고양시 일산동구,경기 고양시 일산동구 호수로 358-26 1층 편의점,자동,37.639315,126.7869,14142354
1228,1,중앙복권방,충북,청주시 청원구,충북 청주시 청원구 율량로189번길 25,수동,36.665708,127.50038,14320011
1228,1,복권나라,전남,여수시,전남 여수시 중앙로 62 1층,자동,34.739931,127.73434,14690004
1228,1,동네복권,경북,울진군,경북 울진군 울진중앙로 27 1층,자동,36.984846,129.39697,14740289
1228,1,로또명당,경남,하동군,경남 하동군 진교중앙길 22,자동,35.028888,127.90241,14840666
1229,1,로또킹,서울,영등포구,서울 영등포구 영중로 2 1층(영등포동3가),자동,37.516741,126.90673,11100959
1229,1,대박복권,서울,동작구,서울 동작구 동작대로27가길 36 1층,수동,37.486017,126.980955,11142045
1229,1,대치럭키 로또,서울,강남구,서울 강남구 선릉로76길 38 1층 3호,수동,37.50213,127.0536,11141044
1229,1,거액의꿈,부산,남구,부산 남구 우암로154번길 54,반자동,35.125574,129.08171,12640394
1229,1,인현동지하가판,인천,중구,인천 중구 참외전로 132-2 동인천역 78번 출구 지하1층 가판대,자동,37.474608,126.63176,12800202
1229,1,이마트24 순천산단점,전남,순천시,전남 순천시 산단1길 6,자동,34.987878,127.50851,14630004
1229,1,로또냉동,경남,김해시,경남 김해시 장유로 331-1 좌측 복권판매점,자동,35.197175,128.81663,14890018
1229,1,황금노다지,경남,김해시,경남 김해시 경원로 13 1층 삼거리쪽,자동,35.23867,128.862237,14840298
1230,1,복권만화,서울,서초구,서울 서초구 사임당로 39 1층 102호,자동,37.488378,127.014098,11100111
1230,1,스파,서울,노원구,서울 노원구 동일로 1493 주공10단지종합상가111,자동,37.661671,127.05789,11100773
1230,1,행운당,서울,노원구,서울 노원구 노해로 506 바상가동 106호,자동,37.654826,127.0642,11141175
1230,1,대박복권방,서울,광진구,서울 광진구 면목로 174,자동,37.568672,127.08298,11141148
1230,1,천하명당복권방역전점,대전,동구,대전 동구 대전로 815,자동,36.332404,127.43188,13000026
1230,1,로또기업,대전,동구,대전 동구 동서대로 1684 복합터미널 건너편,수동,36.34879,127.43706,13040004
1230,1,천하명당(염포점),울산,북구,울산 북구 염포로 643,자동,35.53486,129.38978,13190034
1230,1,럭키,경기,평택시,경기 평택시 서동대로 1207 1층,자동,36.985649,126.88721,14140977
1230,1,월척복권방,경기,용인시 기흥구,경기 용인시 기흥구 강남동로100번길 9 103호,자동,37.272632,127.13744,14140917
1230,1,오케이마트,경기,성남시 중원구,경기 성남시 중원구 광명로 80 1층 101호(성남동),자동,37.43442,127.13795,14142142
1230,1,다미 로또,경기,김포시,경기 김포시 김포대로 2231 1동 1층 102호,자동,37.689445,126.59785,14142841
1230,1,마두역상행선 가판대,경기,고양시 일산동구,경기 고양시 일산동구 중앙로 1181 마두역 중앙 횡단보도 오른쪽,자동,37.652247,126.77708,14100534
1230,1,세명24시로또,충북,제천시,충북 제천시 바이오밸리로 211 3호,자동,37.156239,128.17348,14300069
1230,1,오징어게임복권방,충북,음성군,충북 음성군 대금로 602 101호,자동,36.96752,127.505235,14340143
1230,1,리틀밥독 소이 행운복권,경북,구미시,경북 구미시 인동35길 9 1층 리틀밥독 소이 행운복권,자동,36.095172,128.43288,14740317
1230,1,나누리로또,경북,경산시,경북 경산시 성암로15길 4 1층,자동,35.824324,128.72427,14740012
1231,1,현대비디오,서울,동대문구,서울 동대문구 장한로25길 45,자동,37.571854,127.06866,11101487
1231,1,가로판매점,서울,관악구,서울 관악구 과천대로 955,자동,37.475956,126.98117,11101174
1231,1,삼정그린환경,서울,강동구,서울 강동구 양재대로 1355 오스카상가136호,자동,37.527395,127.13561,11100232
1231,1,돈벼락 로또 판매점,서울,강동구,서울 강동구 천호대로159길 43 1층,자동,37.539451,127.12804,11141931
1231,1,돈벼락맞는곳,부산,동구,부산 동구 조방로49번길 18-1,자동,35.139161,129.05993,12600086
1231,1,드림마트,인천,미추홀구,인천 미추홀구 인하로 211,자동,37.44875,126.67145,12810008
1231,1,복권전문점,대전,유성구,대전 유성구 유성대로694번길 84,수동,36.354069,127.33617,13000060
1231,1,복권명당(대청점),대전,동구,대전 동구 용운로 67,자동,36.326908,127.45002,13000052
1231,1,복권방,울산,울주군,울산 울주군 덕남로 87,자동,35.429342,129.30668,13140023
1231,1,대박나라,경기,시흥시,경기 시흥시 함송로 15 111호(정왕동화신프라자),반자동,37.364038,126.73029,14142584
1231,1,한아름복권방(매탄점),경기,수원시 영통구,경기 수원시 영통구 권선로 808,자동,37.255312,127.03867,14100405
1231,1,돼지꿈복권,경기,고양시 일산서구,경기 고양시 일산서구 덕이로 222-30 1층 105호,자동,37.698454,126.73759,14141080
1231,1,비엠복권,충북,청주시 흥덕구,충북 청주시 흥덕구 대신로 108,자동,36.642589,127.43547,14300078
1231,1,통정로또명당마트,충남,천안시 동남구,충남 천안시 동남구 통정4로 49 위너타워 맞은편,자동,36.774988,127.13471,14440001
1231,1,터미널복권방,전북,정읍시,전북 정읍시 연지8길 6,자동,35.572332,126.84496,14590043
1231,1,구룡포명당,경북,포항시 남구,경북 포항시 남구 구룡포길 90-3 1층 (대로변0,자동,35.991238,129.55574,14740399
1231,1,로또 휴게,제주,제주시,제주 제주시 연삼로 626,수동,33.506299,126.55472,14940047
1232,1,복권판매점,서울,영등포구,서울 영등포구 영중로8길 17 1층(영등포동3가),수동,37.518386,126.90755,11140962
1232,1,미성복권방,서울,마포구,서울 마포구 월드컵북로 230 현대상가 안 1층3호,자동,37.570125,126.90384,11141693
1232,1,복돼지 복권 판매소,서울,관악구,서울 관악구 은천로 119-1 1층,자동,37.486878,126.94867,11140788
1232,1,여기명당,울산,중구,울산 중구 평산1길 2,자동,35.567645,129.34125,13140206
1232,1,1등복권방,경기,오산시,경기 오산시 수청로 201,자동,37.176403,127.04452,14140877
1232,1,단대대박복권방,경기,성남시 중원구,경기 성남시 중원구 산성대로372번길 14 1층,반자동,37.444751,127.15859,14110058
1232,1,일성능수 복권판매점,충남,천안시 서북구,충남 천안시 서북구 쌍용17길 25 일성능수아파트 상가 102호,자동,36.798256,127.12296,14440366
1232,1,행운복권방 보생당건강원,전북,익산시,전북 익산시 무왕로 1268,자동,35.960347,126.99724,14510011
1232,1,창신로또,경북,영천시,경북 영천시 언하공단로 83,반자동,35.985909,128.95454,14730006
1232,1,창신로또,경북,영천시,경북 영천시 언하공단로 83,반자동,35.985909,128.95454,14730006
1232,1,갓바위로또,경북,경산시,경북 경산시 금송로 474 1층 GS25시 편의점 내,수동,35.951396,128.83602,14740241
1233,1,가로대가판점,서울,은평구,서울 은평구 통일로 741 롯데리아앞가판,자동,37.611426,126.92861,11100934
1233,1,아차산역가로판매점,서울,광진구,서울 광진구 천호대로 665,자동,37.551611,127.09016,11101239
1233,1,LOTTO복권,서울,강남구,서울 강남구 언주로70길 10,자동,37.496953,127.04637,11110173
1233,1,대산슈퍼,부산,북구,부산 북구 만덕대로 166,자동,35.213143,129.02288,12600107
1233,1,복권상회,대구,달성군,대구 달성군 테크노중앙대로 240 1층 116호,수동,35.692165,128.45822,12740352
1233,1,포시즌마전점,인천,서구,인천 서구 완정로10번길 6-6 검단2지구37블록1롯트,자동,37.594575,126.67337,12810168
1233,1,로또복권방,인천,서구,인천 서구 장고개로 333,자동,37.492275,126.686562,12830027
1233,1,행운미니슈퍼,인천,부평구,인천 부평구 수변로 64 1층 102호,수동,37.492129,126.74086,12840158
1233,1,알리바이(쌍촌점),광주,서구,광주 서구 내방로 258 알리바이편의점내,자동,35.157631,126.86868,12900148
1233,1,신세계로또효천1지구점,광주,남구,광주 남구 효천2로가길 20 161동101호(중흥S클래스에코시티 단지내상가,자동,35.101329,126.876361,12940131
1233,1,알리바이,광주,광산구,광주 광산구 수등로 253 1층 알리바이,자동,35.185381,126.83665,12900150
1233,1,로또방(복권판매점),대전,서구,대전 서구 갈마로 193,수동,36.337507,127.37744,13040049
1233,1,포천 돈다발복권,경기,포천시,경기 포천시 호국로 1382 CU편의점,자동,37.882088,127.188871,14140991
1233,1,드림복권전문점,경기,평택시,경기 평택시 평남로 651,반자동,36.991935,127.10696,14190158
1233,1,황금복권판매점,경기,안산시 상록구,경기 안산시 상록구 광덕1로 326 102호,수동,37.306658,126.84609,14142968
1233,1,노다지복권,경기,시흥시,경기 시흥시 서울대학로 77 1층 152호,자동,37.358017,126.70934,14142194
1233,1,슈퍼복권방,경기,시흥시,경기 시흥시 동서로 1070,수동,37.384357,126.86003,14100295
1233,1,천하명당복권방,경기,수원시 팔달구,경기 수원시 팔달구 매산로 2,수동,37.266647,127.00188,14100118
1233,1,토큰박스,경기,남양주시,경기 남양주시 진건오남로 109 동양할인마트 앞 로또판매점,자동,37.660583,127.17845,14100524
1233,1,새수나다로또&씨스페이스치악산점,강원,원주시,강원 원주시 행구로 357 1층,수동,37.343949,127.99556,14240196
1233,1,행운복권판매점,충남,금산군,충남 금산군 하마전로 13,자동,36.190294,127.46821,14440389
1233,1,다사랑복권,전북,전주시 완산구,전북 전주시 완산구 중화산로 54 1층,자동,35.81506,127.118412,14530004
1233,1,종합복권방,전남,해남군,전남 해남군 해남로 34,자동,34.570811,126.61085,14610106
1233,1,대불로또판매점,전남,영암군,전남 영암군 대불주거1로9길 3 1층 101호,수동,34.751584,126.45544,14630016
1233,1,대불로또판매점,전남,영암군,전남 영암군 대불주거1로9길 3 1층 101호,수동,34.751584,126.45544,14630016
1233,1,대불로또판매점,전남,영암군,전남 영암군 대불주거1로9길 3 1층 101호,수동,34.751584,126.45544,14630016
1233,1,대불로또판매점,전남,영암군,전남 영암군 대불주거1로9길 3 1층 101호,수동,34.751584,126.45544,14630016
1233,1,대불로또판매점,전남,영암군,전남 영암군 대불주거1로9길 3 1층 101호,수동,34.751584,126.45544,14630016
1233,1,지에스(GS)25 진동에이스점,경남,창원시 마산합포구,경남 창원시 마산합포구 신서촌1길 49,수동,35.116007,128.4864,14840241
